16022885;5039.70
16023205;5033.51
16023525;5027.21
16023845;5020.75
16024165;5014.13
16024485;5007.34
16024805;5000.42
16025125;4993.33
16025445;4985.98
16025765;4978.43
16026085;4970.70
16026405;4962.80
16026725;4954.80
16027045;4946.53
16027365;4938.02
16027685;4929.31
16028005;4920.42
16028325;4911.32
16028645;4902.00
16028965;4892.47
16029285;4882.72
16029605;4872.72
16029925;4862.44
16030245;4851.90
16030565;4841.10
16030885;4830.01
16031205;4818.68
16031525;4807.09
16031845;4795.24
16032165;4783.09
16032485;4770.68
16032805;4757.98
16033125;4744.97
16033445;4731.65
16033755;4718.64
16034065;4704.70
16034395;4690.47
16034705;4675.93
16035035;4661.08
16035345;4645.90
16035675;4630.36
16035985;4614.47
16036315;4598.23
16036625;4581.63
16036955;4564.66
16037265;4547.37
16037595;4529.81
16037905;4511.91
16038235;4493.66
16038545;4475.00
16038875;4455.93
16039185;4436.53
16039515;4416.82
16039825;4396.76
16040155;4376.34
16040465;4355.54
16040795;4334.36
16041105;4312.81
16041435;4290.89
16041755;4268.60
16042065;4245.93
16042395;4222.90
16042705;4199.50
16043035;4175.77
16043345;4151.68
16043675;4127.25
16043985;4102.47
16044315;4077.33
16044625;4051.84
16044955;4025.96
16045265;3999.74
16045595;3973.18
16045905;3946.34
16046235;3919.22
16046545;3891.81
16046875;3864.13
16047185;3836.20
16047515;3807.99
16047825;3779.46
16048155;3750.64
16048465;3721.48
16048795;3692.04
16049105;3662.35
16049435;3632.40
16049755;3602.24
16050065;3571.87
16050375;3542.79
16050695;3512.04
16051015;3481.10
16051335;3450.10
16051655;3419.06
16051975;3387.86
16052295;3356.59
16052615;3325.29
16052935;3293.84
16053255;3262.28
16053575;3230.53
16053895;3198.55
16054215;3166.59
16054535;3134.60
16054855;3102.62
16055175;3070.76
16055495;3038.83
16055815;3006.79
16056135;2974.78
16056455;2942.80
16056775;2910.82
16057095;2878.88
16057415;2847.04
16057735;2815.21
16058055;2783.52
16058375;2751.94
16058695;2720.49
16059015;2689.20
16059335;2658.02
16059655;2626.97
16059975;2596.11
16060295;2565.48
16060615;2535.10
16060935;2504.91
16061255;2474.88
16061575;2445.00
16061895;2415.30
16062215;2385.76
16062535;2356.35
16062855;2327.16
16063175;2298.16
16063495;2269.37
16063815;2240.84
16064135;2212.52
16064455;2184.41
16064775;2156.58
16065095;2129.03
16065415;2101.80
16065735;2074.86
16066055;2048.20
16066375;2021.86
16066695;1995.84
16066995;1971.34
16067325;1945.95
16067645;1920.88
16067965;1896.04
16068285;1871.52
16068605;1847.35
16068925;1823.43
16069245;1799.83
16069565;1776.58
16069885;1753.67
16070205;1731.09
16070525;1708.83
16070845;1686.89
16071155;1665.27
16071475;1643.92
16071795;1622.88
16072115;1602.10
16072435;1581.62
16072755;1561.46
16073075;1541.58
16073395;1521.98
16073715;1502.66
16074035;1483.61
16074355;1464.89
16074675;1446.46
16074995;1428.32
16075325;1410.44
16075645;1392.85
16075965;1375.50
16076285;1358.41
16076605;1341.60
16076925;1325.09
16077245;1308.84
16077565;1292.82
16077885;1277.05
16078205;1261.54
16078525;1246.29
16078845;1231.29
16079155;1216.52
16079475;1201.96
16079795;1187.66
16080115;1173.58
16080435;1159.75
16080755;1146.14
16081075;1132.75
16081395;1119.53
16081715;1106.47
16082035;1093.58
16082355;1080.90
16082675;1068.41
16082995;1056.09
16083325;1043.94
16083625;1032.52
16083945;1020.72
16084265;1009.10
16084585; 997.66
16084905; 986.38
16085225; 975.25
16085545; 964.28
16085865; 953.48
16086185; 942.84
16086505; 932.37
16086825; 922.08
16087145; 911.93
16087465; 901.93
16087785; 892.10
16088105; 882.43
16088425; 872.90
16088745; 863.51
16089065; 854.25
16089385; 845.13
16089705; 836.15
16090025; 827.32
16090345; 818.64
16090665; 810.11
16090985; 801.72
16091305; 793.48
16091625; 785.34
16091945; 777.32
16092265; 769.41
16092585; 761.61
16092905; 753.94
16093225; 746.35
16093545; 738.84
16093865; 731.44
16094185; 724.15
16094505; 716.97
16094825; 709.90
16095145; 702.93
16095465; 696.05
16095785; 689.26
16096105; 682.55
16096425; 675.95
16096745; 669.44
16097065; 663.02
16097385; 656.68
16097705; 650.42
16098025; 644.25
16098345; 638.17
16098665; 632.18
16098985; 626.28
16099305; 620.46
16099625; 614.74
16099945; 609.11
16100375; 601.65
16100695; 596.19
16101015; 590.82
16101335; 585.53
16101655; 580.32
16101975; 575.19
16102295; 570.13
16102615; 565.13
16102935; 560.16
16103255; 555.23
16103575; 550.36
16103895; 545.56
16104215; 540.83
16104535; 536.17
16104855; 531.58
16105175; 527.06
16105495; 522.59
16105815; 518.20
16106135; 513.88
16106455; 509.61
16106775; 505.42
16107095; 501.29
16107415; 497.22
16107735; 493.21
16108055; 489.25
16108375; 485.36
16108695; 481.53
16109015; 477.74
16109335; 474.02
16109655; 470.34
16109975; 466.73
16110295; 463.17
16110615; 459.64
16110935; 456.17
16111255; 452.73
16111575; 449.33
16111895; 445.97
16112215; 442.66
16112535; 439.40
16112855; 436.17
16113175; 432.98
16113495; 429.82
16113815; 426.71
16114135; 423.63
16114455; 420.60
16114775; 417.62
16115095; 414.68
16115415; 411.79
16115735; 408.94
16116055; 406.11
16116375; 403.33
16116695; 400.58
16116995; 398.01
16117325; 395.35
16117645; 392.73
16117965; 390.14
16118275; 387.58
16118595; 385.05
16118915; 382.57
16119245; 380.11
16119565; 377.70
16119875; 375.33
16120205; 372.98
16120515; 370.67
16120835; 368.39
16121165; 366.15
16121485; 363.93
16121795; 361.75
16122125; 359.59
16122445; 357.46
16122755; 355.36
16123085; 353.28
16123405; 351.23
16123715; 349.21
16124045; 347.21
16124355; 345.24
16124685; 343.29
16124995; 341.35
16125315; 339.44
16125645; 337.57
16125955; 335.71
16126285; 333.88
16126605; 332.07
16126925; 330.27
16127235; 328.48
16127555; 326.73
      10; 325.58
     330; 323.85
     650; 322.15
     960; 320.42
    1280; 318.26
    1600; 316.05
    1930; 313.83
    2250; 311.67
    2560; 309.79
    2880; 308.00
    3210; 306.29
    3520; 304.70
    3850; 302.98
    4170; 300.98
    4490; 296.91
    4800; 288.68
    5120; 281.05
    5450; 273.73
    5620; 269.86
    5950; 263.32
    6260; 257.11
    6580; 251.19
    6910; 245.53
    7220; 240.51
    7540; 235.45
    7870; 230.66
    8189; 226.23
    8510; 222.28
    8820; 218.38
    9140; 214.78
    9460; 211.45
    9790; 208.17
   10120; 204.75
   10370; 202.43
   10610; 200.10
   10850; 198.01
   11090; 195.84
   11320; 193.72
   11560; 191.64
   11800; 189.60
   12040; 187.73
   12290; 185.94
   12530; 184.14
   12770; 182.47
   13010; 180.60
   13240; 178.87
   13480; 177.28
   13720; 175.66
   13960; 174.15
   14210; 172.48
   14450; 170.86
   14690; 169.42
   14930; 168.03
   15160; 166.57
   15400; 165.24
   15640; 163.97
   15880; 162.73
   16120; 161.49
   16360; 160.33
   16610; 159.27
   16840; 158.00
   17090; 156.92
   17320; 155.77
   17570; 154.65
   17800; 153.57
   18050; 152.57
   18290; 151.52
   18520; 150.48
   18770; 149.49
   19000; 148.50
   19250; 147.62
   19480; 146.75
   19730; 145.85
   19960; 145.00
   20200; 144.15
   20450; 143.26
   20680; 142.42
   20930; 141.64
   21160; 140.94
   21410; 140.20
   21640; 139.43
   21890; 138.67
   22120; 137.94
   22360; 137.19
   22620; 136.45
   22860; 135.76
   23110; 135.09
   23340; 134.44
   23590; 133.77
   23820; 133.14
   24070; 132.53
   24300; 131.97
   24550; 131.40
   24790; 130.83
   25020; 130.24
   25270; 129.69
   25500; 129.10
   25750; 128.54
   25980; 128.05
   26230; 127.54
   26460; 127.07
   26700; 126.63
   26950; 126.19
   27180; 125.63
   27430; 125.09
   27660; 124.50
   27910; 123.93
   28140; 123.37
   28390; 122.81
   28620; 122.31
   28860; 121.83
   29110; 121.39
   29340; 120.94
   29590; 120.50
   29820; 120.07
   30070; 119.62
   30300; 119.21
   30550; 118.80
   30790; 118.38
   31020; 117.92
   31270; 117.43
   31500; 116.95
   31750; 116.50
   31980; 116.05
   32229; 115.48
   60545;  43.94
   65226;  43.94
   69906;  50.62
   74587;  42.25
   79267;  41.29
   83948;  55.29
   88629;  54.53
   93309;  46.52
   97990;  46.04
  102672;  52.75
  107362;  52.21
  112051;  51.73
  116741;  51.31
  121430;  50.83
  126119;  50.54
  130809;  50.11
  135498;  56.73
  140188;  49.98
  150042;  49.65
  154708;  55.59
  159375;  48.47
  164042;  48.10
  168708;  47.65
  173375;  47.17
  178042;  53.53
  182708;  53.23
  187375;  52.89
  192044;  46.07
  196718;  45.75
  201393;  51.94
  206068;  51.58
  210743;  51.18
  215417;  50.98
  220092;  50.76
  224767;  50.44
  229441;  47.43
  239542;  47.13
  244208;  49.18
  248875;  48.86
  253542;  48.52
  258208;  48.16
  262875;  47.92
  267542;  41.79
  272208;  41.51
  276875;  47.16
  281542;  52.73
  286208;  52.44
  290875;  46.32
  295542;  45.94
  300208;  45.55
  304875;  45.46
  309542;  45.36
  314208;  45.14
  318875;  50.49
  323540;  50.32
  328200;  39.05
  332860;  44.26
  337520;  49.47
  342180;  43.77
  346840;  43.58
  351500;  48.69
  356160;  48.44
  360820;  44.48
  370667;  43.92
  375333;  41.53
  380000;  46.47
  384667;  46.14
  389333;  40.96
  394000;  45.82
  398667;  45.44
  403333;  39.97
  408000;  44.56
  412665;  44.41
  417325;  39.42
  421985;  44.12
  426645;  43.93
  431305;  43.67
  435965;  43.47
  440625;  38.48
  445285;  42.94
  449945;  42.59
  459792;  42.36
  464458;  42.03
  469125;  41.79
  473792;  41.56
  478458;  41.31
  483125;  41.19
  487792;  40.96
  492458;  45.14
  497125;  44.82
  501792;  40.17
  506458;  40.00
  511125;  39.85
  515792;  39.67
  520457;  43.89
  525125;  39.44
  529792;  39.26
  534458;  39.03
  539125;  38.74
  543794;  42.78
  548468;  38.42
  553143;  38.24
  557818;  42.24
  562492;  41.97
  567167;  37.52
  571842;  37.25
  576517;  41.19
  581191;  39.48
  591038;  39.29
  595691;  40.46
  600344;  40.32
  604996;  40.24
  609649;  40.07
  614302;  39.96
  618955;  39.92
  623608;  35.90
  628260;  31.80
  632919;  35.49
  637593;  39.17
  642268;  42.83
  646943;  42.57
  651617;  38.50
  656292;  38.38
  660967;  38.12
  665642;  41.62
  670316;  38.80
  680163;  38.46
  684816;  37.07
  689469;  33.32
  694121;  36.83
  698774;  36.66
  703427;  36.45
  708080;  36.19
  712733;  35.95
  717385;  35.78
  722042;  35.57
  726708;  35.39
  731375;  38.78
  736042;  38.64
  740708;  35.03
  745375;  34.93
  750042;  34.80
  754708;  38.08
  759375;  37.89
  764044;  37.58
  768718;  37.38
  773393;  33.88
  778068;  33.79
  782742;  36.98
  787417;  36.82
  792092;  33.31
